Order Code,Out Order Code,Waybill No.,Package number,Order Type,Payment Type,Name of courier company,Platform,Order Subtype,Store,Invoice,invoiceTitle,tax invoice content,System Shortage,Appointment Delivery,Order Creation Time,Order Time,Payment time,WMS receiving time,cancelled time,Owner code,Owner name,Order Status,Picking Type,Province,City,District,outbound time,Expected outbound time,Expected # Items,Number of items shipped,Expected # SKU,total number of order package,order package outbound quantity,weight,distribute,LP code,Unified packing material,Recommend packaging material,transaction number,Priority Delivery (G)
SO128451,OO128451,Waybill5118,PN17340,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:47,,,8/7/2024 20:47,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:55,8/9/2024 0:59,2,2,2,1,1,700,no,WH00000,no,,TXN004294,no
SO128452,OO128452,Waybill5119,PN17341,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 7:46,,,8/10/2024 7:46,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:24,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN012307,no
SO128453,OO128453,Waybill5120,PN17342,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 7:38,,,8/10/2024 7:38,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:25,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN012305,no
SO128454,OO128454,Waybill5121,PN17343,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 7:37,,,8/10/2024 7:37,,12345678,Seller A,shipped,,****,****,****,8/10/2024 12:42,8/13/2024 0:59,1,1,1,1,1,500,no,WH00000,no,,TXN012223,no
SO128455,OO128455,Waybill5122,PN17344,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 7:32,,,8/10/2024 7:32,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:25,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012219,no
SO128456,OO128456,Waybill5123,PN17345,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 7:29,,,8/10/2024 7:29,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:20,8/13/2024 0:59,1,1,1,1,1,650,no,WH00000,no,,TXN012207,no
SO128457,OO128457,Waybill5124,PN17346,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 7:24,,,8/10/2024 7:24,,12345678,Seller A,shipped,,****,****,****,8/10/2024 16:43,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012197,no
SO128458,OO128458,Waybill5125,PN17347,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 21:00,,,8/7/2024 21:00,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:02,8/9/2024 0:59,2,2,2,1,1,1300,no,WH00000,no,,TXN004298,no
SO128459,OO128459,Waybill5126,PN17348,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 4:23,,,8/10/2024 4:23,,12345678,Seller A,shipped,,****,****,****,8/10/2024 12:50,8/13/2024 0:59,2,2,2,1,1,650,no,WH00000,no,,TXN004286,no
SO128460,OO128460,Waybill5127,PN17349,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 4:03,,,8/10/2024 4:03,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN012288,no
SO128461,OO128461,Waybill5128,PN17350,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 5:57,,,8/10/2024 5:57,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:06,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012282,no
SO128462,OO128462,Waybill5129,PN17351,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:45,,,8/7/2024 20:45,,12345678,Seller A,shipped,,****,****,****,8/8/2024 12:52,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012214,no
SO128463,OO128463,Waybill5130,PN17352,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:29,,,8/7/2024 20:29,,12345678,Seller A,shipped,,****,****,****,8/8/2024 12:41,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012212,no
SO128464,OO128464,Waybill5131,PN17353,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 5:04,,,8/10/2024 5:04,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:46,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN004309,no
SO128465,OO128465,Waybill5132,PN17354,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:42,,,8/7/2024 20:42,,12345678,Seller A,shipped,,****,****,****,8/8/2024 14:24,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN004302,no
SO128466,OO128466,Waybill5133,PN17355,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:40,,,8/7/2024 20:40,,12345678,Seller A,shipped,,****,****,****,8/8/2024 12:56,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN004299,no
SO128467,OO128467,Waybill5134,PN17356,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:39,,,8/7/2024 20:39,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:58,8/9/2024 0:59,1,1,1,1,1,1520,no,WH00000,no,,TXN004292,no
SO128468,OO128468,Waybill5135,PN17357,multiple SKU multiple items,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:35,,,8/7/2024 20:35,,12345678,Seller A,shipped,,****,****,****,8/8/2024 12:54,8/9/2024 0:59,3,3,2,1,1,1300,no,WH00000,no,,TXN004291,no
SO128469,OO128469,Waybill5136,PN17358,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:35,,,8/7/2024 20:35,,12345678,Seller A,shipped,,****,****,****,8/8/2024 16:30,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN004288,no
SO128470,OO128470,Waybill5137,PN17359,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:32,,,8/7/2024 20:32,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:02,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN004285,no
SO128471,OO128471,Waybill5138,PN17360,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:30,,,8/7/2024 20:30,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:12,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN004284,no
SO128472,OO128472,Waybill5139,PN17361,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:28,,,8/7/2024 20:28,,12345678,Seller A,shipped,,****,****,****,,8/9/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN004279,no
SO128473,OO128473,Waybill5140,PN17362,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:26,,,8/7/2024 20:26,,12345678,Seller A,shipped,,****,****,****,8/8/2024 12:51,8/9/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN012296,no
SO128474,OO128474,Waybill5141,PN17363,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 4:33,,,8/10/2024 4:33,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:38,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN012276,no
SO128475,OO128475,Waybill5142,PN17364,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 4:24,,,8/10/2024 4:24,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:44,8/13/2024 0:59,1,1,1,1,1,402,no,WH00000,no,,TXN012274,no
SO128476,OO128476,Waybill5143,PN17365,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:40,,,8/7/2024 20:40,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:05,8/9/2024 0:59,1,1,1,1,1,870,no,WH00000,no,,TXN012273,no
SO128477,OO128477,Waybill5144,PN17366,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:34,,,8/7/2024 20:34,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:12,8/9/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN012171,no
SO128478,OO128478,Waybill5145,PN17367,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:44,,,8/10/2024 3:44,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:06,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN004265,no
SO128479,OO128479,Waybill5146,PN17368,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:37,,,8/10/2024 3:37,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:48,8/13/2024 0:59,1,1,1,1,1,350,no,WH00000,no,,TXN012272,no
SO128480,OO128480,Waybill5147,PN17369,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:38,,,8/10/2024 3:38,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:22,8/13/2024 0:59,2,2,2,1,1,650,no,WH00000,no,,TXN012254,no
SO128481,OO128481,Waybill5148,PN17370,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:43,,,8/7/2024 20:43,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:02,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012244,no
SO128482,OO128482,Waybill5149,PN17371,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:40,,,8/7/2024 20:40,,12345678,Seller A,shipped,,****,****,****,8/8/2024 15:38,8/9/2024 0:59,5,5,5,1,1,3050,no,WH00000,no,,TXN012192,no
SO128483,OO128483,Waybill5150,PN17372,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:26,,,8/7/2024 20:26,,12345678,Seller A,shipped,,****,****,****,,8/9/2024 0:59,4,0,4,1,0,,no,WH00000,no,,TXN012185,no
SO128484,OO128484,Waybill5151,PN17373,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:26,,,8/7/2024 20:26,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:13,8/9/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN004275,no
SO128485,OO128485,Waybill5152,PN17374,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:29,,,8/10/2024 3:29,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:21,8/13/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN004256,no
SO128486,OO128486,Waybill5153,PN17375,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:17,,,8/10/2024 3:17,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:52,8/13/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN012231,no
SO128487,OO128487,Waybill5154,PN17376,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:14,,,8/10/2024 3:14,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:23,8/13/2024 0:59,1,1,1,1,1,350,no,WH00000,no,,TXN012201,no
SO128488,OO128488,Waybill5155,PN17377,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:01,,,8/10/2024 3:01,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:24,8/13/2024 0:59,1,1,1,1,1,602,no,WH00000,no,,TXN012191,no
SO128489,OO128489,Waybill5156,PN17378,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:01,,,8/10/2024 3:01,,12345678,Seller A,shipped,,****,****,****,8/10/2024 12:37,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012188,no
SO128490,OO128490,Waybill5157,PN17379,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:34,,,8/10/2024 2:34,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:45,8/13/2024 0:59,2,2,2,1,1,1720,no,WH00000,no,,TXN012181,no
SO128491,OO128491,Waybill5158,PN17380,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:24,,,8/10/2024 2:24,,12345678,Seller A,shipped,,****,****,****,8/10/2024 16:25,8/13/2024 0:59,1,1,1,1,1,450,no,WH00000,no,,TXN012163,no
SO128492,OO128492,Waybill5159,PN17381,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:13,,,8/10/2024 2:13,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:19,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012208,no
SO128493,OO128493,Waybill5160,PN17382,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:43,,,8/7/2024 20:43,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:33,8/9/2024 0:59,1,1,1,1,1,1520,no,WH00000,no,,TXN012204,no
SO128494,OO128494,Waybill5161,PN17383,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:36,,,8/7/2024 20:36,,12345678,Seller A,shipped,,****,****,****,8/8/2024 14:02,8/9/2024 0:59,2,2,2,1,1,1100,no,WH00000,no,,TXN012196,no
SO128495,OO128495,Waybill5162,PN17384,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:33,,,8/10/2024 3:33,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:22,8/13/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN012189,no
SO128496,OO128496,Waybill5163,PN17385,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:20,,,8/10/2024 3:20,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN012186,no
SO128497,OO128497,Waybill5164,PN17386,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:17,,,8/10/2024 3:17,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:31,8/13/2024 0:59,1,1,1,1,1,602,no,WH00000,no,,TXN012175,no
SO128498,OO128498,Waybill5165,PN17387,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:17,,,8/10/2024 3:17,,12345678,Seller A,shipped,,****,****,****,8/10/2024 12:39,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012172,no
SO128499,OO128499,Waybill5166,PN17388,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:58,,,8/10/2024 1:58,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:25,8/13/2024 0:59,1,1,1,1,1,664,no,WH00000,no,,TXN012166,no
SO128500,OO128500,Waybill5167,PN17389,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:55,,,8/10/2024 1:55,,12345678,Seller A,shipped,,****,****,****,8/10/2024 12:53,8/13/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN012133,no
SO128501,OO128501,Waybill5168,PN17390,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:52,,,8/10/2024 1:52,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:27,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012131,no
SO128502,OO128502,Waybill5169,PN17391,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:44,,,8/10/2024 1:44,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:34,8/13/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN004250,no
SO128503,OO128503,Waybill5170,PN17392,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:43,,,8/10/2024 1:43,,12345678,Seller A,shipped,,****,****,****,8/10/2024 16:26,8/13/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN012209,no
SO128504,OO128504,Waybill5171,PN17393,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:41,,,8/7/2024 20:41,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:12,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012203,no
SO128505,OO128505,Waybill5172,PN17394,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:37,,,8/7/2024 20:37,,12345678,Seller A,shipped,,****,****,****,8/8/2024 16:29,8/9/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN012199,no
SO128506,OO128506,Waybill5173,PN17395,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:30,,,8/7/2024 20:30,,12345678,Seller A,shipped,,****,****,****,8/8/2024 12:55,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012190,no
SO128507,OO128507,Waybill5174,PN17396,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:04,,,8/10/2024 3:04,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:16,8/13/2024 0:59,1,1,1,1,1,914,no,WH00000,no,,TXN012182,no
SO128508,OO128508,Waybill5175,PN17397,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:02,,,8/10/2024 3:02,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:07,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012180,no
SO128509,OO128509,Waybill5176,PN17398,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:49,,,8/10/2024 2:49,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:11,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN012174,no
SO128510,OO128510,Waybill5177,PN17399,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:46,,,8/10/2024 2:46,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:17,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN012170,no
SO128511,OO128511,Waybill5178,PN17400,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:45,,,8/10/2024 2:45,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:18,8/13/2024 0:59,1,1,1,1,1,502,no,WH00000,no,,TXN012160,no
SO128512,OO128512,Waybill5179,PN17401,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:59,,,8/10/2024 1:59,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:56,8/13/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN012159,no
SO128513,OO128513,Waybill5180,PN17402,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:49,,,8/10/2024 1:49,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:24,8/13/2024 0:59,1,1,1,1,1,644,no,WH00000,no,,TXN012148,no
SO128514,OO128514,Waybill5181,PN17403,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:47,,,8/10/2024 1:47,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:25,8/13/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN012141,no
SO128515,OO128515,Waybill5182,PN17404,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:41,,,8/10/2024 1:41,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:31,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN012138,no
SO128516,OO128516,Waybill5183,PN17405,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:34,,,8/10/2024 1:34,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:06,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN004249,no
SO128517,OO128517,Waybill5184,PN17406,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:30,,,8/10/2024 1:30,,12345678,Seller A,shipped,,****,****,****,8/10/2024 15:18,8/13/2024 0:59,1,1,1,1,1,602,no,WH00000,no,,TXN004248,no
SO128518,OO128518,Waybill5185,PN17407,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:29,,,8/10/2024 1:29,,12345678,Seller A,shipped,,****,****,****,8/10/2024 16:26,8/13/2024 0:59,1,1,1,1,1,350,no,WH00000,no,,TXN004242,no
SO128519,OO128519,Waybill5186,PN17408,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:28,,,8/10/2024 1:28,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:43,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012194,no
SO128520,OO128520,Waybill5187,PN17409,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:18,,,8/7/2024 20:18,,12345678,Seller A,shipped,,****,****,****,8/8/2024 13:02,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012187,no
SO128521,OO128521,Waybill5188,PN17410,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:10,,,8/7/2024 20:10,,12345678,Seller A,shipped,,****,****,****,8/8/2024 20:09,8/9/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN012173,no
SO128522,OO128522,Waybill5189,PN17411,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:09,,,8/7/2024 20:09,,12345678,Seller A,shipped,,****,****,****,8/8/2024 12:51,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012165,no
SO128523,OO128523,Waybill5190,PN17412,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:09,,,8/7/2024 20:09,,12345678,Seller A,shipped,,****,****,****,8/8/2024 16:30,8/9/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN012152,no
SO128524,OO128524,Waybill5191,PN17413,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:12,,,8/10/2024 3:12,,12345678,Seller A,shipped,,****,****,****,8/10/2024 16:50,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN012137,no
SO128525,OO128525,Waybill5192,PN17414,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:08,,,8/10/2024 3:08,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:45,8/13/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN012121,no
SO128526,OO128526,Waybill5193,PN17415,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:56,,,8/10/2024 2:56,,12345678,Seller A,shipped,,****,****,****,8/10/2024 16:23,8/13/2024 0:59,1,1,1,1,1,1164,no,WH00000,no,,TXN012118,no
SO128527,OO128527,Waybill5194,PN17416,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:54,,,8/10/2024 2:54,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:44,8/13/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN004243,no
SO128528,OO128528,Waybill5195,PN17417,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 2:49,,,8/10/2024 2:49,,12345678,Seller A,shipped,,****,****,****,8/10/2024 12:42,8/13/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN004237,no
SO128529,OO128529,Waybill5196,PN17418,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:42,,,8/10/2024 1:42,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:49,8/13/2024 0:59,2,2,2,1,1,650,no,WH00000,no,,TXN004229,no
SO128530,OO128530,Waybill5197,PN17419,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:25,,,8/10/2024 1:25,,12345678,Seller A,shipped,,****,****,****,8/10/2024 13:27,8/13/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN004227,no
SO128531,OO128531,Waybill5198,PN17420,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 1:24,,,8/10/2024 1:24,,12345678,Seller A,intercepted,,****,****,****,8/10/2024 13:51,8/13/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012134,no
SO128532,OO128532,Waybill5199,PN17421,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/7/2024 20:08,,,8/7/2024 20:08,,12345678,Seller A,shipped,,****,****,****,8/8/2024 12:52,8/9/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN012178,no
SO128533,OO128533,Waybill5200,PN17422,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 3:04,,,8/10/2024 3:04,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN012113,no
